radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,260,33537,53390605,-1,-87.6279,30.2594,1000,14,1,1777724786,1777767791,0
LTE,310,260,33285,18174477,-1,-87.6333,30.2578,1000,4,1,1777724836,1777767791,0
LTE,310,260,33537,72862732,-1,-87.6385,30.2564,1000,6,1,1777724846,1777767791,0
LTE,310,260,33537,72862722,-1,-87.6391,30.2562,1000,19,1,1777724856,1777767791,0
NR,310,260,8520960,6618669078,-1,-87.6433,30.2552,1000,1,1,1777725057,1777725057,0
NR,310,260,8520960,6575607829,-1,-87.6434,30.2552,1000,1,1,1777725066,1777725066,0
NR,310,260,8520960,6618669368,-1,-87.6432,30.2552,1000,1,1,1777725096,1777725096,0
NR,310,260,8520960,6493999416,-1,-87.6433,30.2552,1000,1,1,1777725076,1777725076,0
NR,310,260,8520960,6618669058,-1,-87.6438,30.2542,1000,4,1,1777725176,1777767791,0
NR,310,260,8520960,6493999106,-1,-87.6438,30.2549,1000,6,1,1777725206,1777767791,0
NR,310,260,8520960,6575607809,-1,-87.6441,30.2549,1000,3,1,1777725186,1777767791,0
NR,310,260,8520960,6493999406,-1,-87.6439,30.2548,1000,1,1,1777725337,1777725337,0
NR,310,260,8520960,6585049091,-1,-87.6448,30.2549,1000,2,1,1777725427,1777767791,0
NR,310,260,8520960,6585049401,-1,-87.6448,30.255,1000,1,1,1777725517,1777725517,0
NR,310,260,8520960,6532739375,-1,-87.644,30.2534,1000,1,1,1777725817,1777725817,0
NR,310,260,8520960,6618669358,-1,-87.644,30.2534,1000,1,1,1777725857,1777725857,0
LTE,310,260,33285,18487565,-1,-87.6131,30.2629,3149,8,1,1777725957,1777767791,0
LTE,310,260,33285,223486013,-1,-87.6352,30.2574,1000,7,1,1777729890,1777767791,0
LTE,310,260,33537,72862782,-1,-87.645,30.2549,1000,2,1,1777729910,1777767791,0
LTE,310,260,33285,18487358,-1,-87.6447,30.2548,1000,1,1,1777730020,1777730020,0
LTE,310,260,33285,18414654,-1,-87.6302,30.2588,1000,4,1,1777730540,1777767791,0
LTE,310,260,33285,18487563,-1,-87.6119,30.2633,1000,22,1,1777730590,1777767791,0
LTE,310,260,33537,53390655,-1,-87.6175,30.2618,1000,4,1,1777730600,1777767791,0
LTE,310,260,33285,18487564,-1,-87.6011,30.2662,1000,6,1,1777730680,1777767792,0
LTE,310,260,33537,223658765,-1,-87.5918,30.2683,1000,16,1,1777730700,1777767792,0
LTE,310,260,33537,223658763,-1,-87.5843,30.2699,1000,4,1,1777730800,1777767792,0
LTE,310,260,33537,223658764,-1,-87.5816,30.2706,1000,8,1,1777730810,1777767792,0
NR,310,260,8520960,6577914168,-1,-87.572,30.2728,1000,20,1,1777733976,1777767792,0
NR,310,260,8520960,6585049400,-1,-87.5631,30.2749,1000,12,1,1777734035,1777767792,0
NR,310,260,8520960,4586037270,-1,-87.5479,30.277,1184,35,1,1777734075,1777767792,0
NR,310,260,8520960,6577913878,-1,-87.5539,30.2779,1000,4,1,1777734106,1777767792,0
NR,310,260,8520960,6585049110,-1,-87.5519,30.2778,1000,4,1,1777734115,1777767792,0
NR,310,260,8520960,6585049390,-1,-87.5353,30.2782,1000,4,1,1777734195,1777767792,0
NR,310,260,8521472,6493860142,-1,-87.5043,30.2842,2880,33,1,1777734205,1777767793,0
NR,310,260,8520960,4586037551,-1,-87.528,30.2796,1000,8,1,1777734215,1777767792,0
NR,310,260,8520960,4586037550,-1,-87.5209,30.281,1000,10,1,1777734255,1777767792,0
NR,310,260,8520960,4586037549,-1,-87.5126,30.2828,1000,13,1,1777734285,1777767793,0
NR,310,260,8521472,6522663214,-1,-87.429,30.2987,1000,10,1,1777734755,1777767793,0
LTE,310,260,33287,17709579,-1,-87.3605,30.329,1000,7,1,1777735255,1777767794,0
LTE,310,260,33287,17894422,-1,-87.3552,30.354,1000,11,1,1777735455,1777767795,0
LTE,310,260,33287,69985804,-1,-87.3569,30.3708,1474,22,1,1777735475,1777767795,0
LTE,310,260,33287,47482381,-1,-87.3024,30.4217,1000,7,1,1777736126,1777767796,0
LTE,310,410,15515,57545441,0,-87.0306,34.8385,1000,1,1,1777679456,1777679456,0
LTE,310,410,15515,57020640,0,-86.9747,34.5658,1000,1,1,1777684397,1777684397,0
LTE,310,410,15508,57836001,0,-86.8264,34.096,1000,1,1,1777688073,1777688073,0
LTE,310,410,15518,57458456,0,-86.8648,33.32,1000,1,1,1777706555,1777706555,0
LTE,310,410,12038,187418559,0,-84.9217,34.5147,1000,1,1,1777712161,1777712161,0
LTE,310,260,31342,68719127,0,-86.7547,34.6901,1000,1,1,1777721122,1777721122,0
LTE,310,260,33020,18692415,0,-88.2133,32.6256,11910,2,1,1777836106,1777836541,0
LTE,310,260,32775,75121725,0,-88.1356,32.7005,6455,2,1,1777836719,1777836901,0
LTE,310,260,30468,223153424,0,-85.0671,33.6988,1000,1,1,1777848338,1777848338,0
LTE,310,260,30468,52861719,0,-85.0671,33.6988,1000,1,1,1777848466,1777848466,0
LTE,310,260,30468,52861718,0,-85.0671,33.6988,1000,1,1,1777848502,1777848502,0
LTE,310,410,12036,187407633,0,-84.975,34.7721,1000,1,1,1777758794,1777758794,0
LTE,310,410,12038,187632606,0,-85.1628,34.1887,1000,1,1,1777764244,1777764244,0
LTE,310,410,15510,57537452,0,-87.634,34.6973,1000,1,1,1777797143,1777797143,0
LTE,310,260,33537,110069782,-1,-86.5987,30.7455,1000,12,1,1777894474,1778464568,0
LTE,310,260,33537,110069822,-1,-86.6104,30.7484,4016,20,1,1777894524,1778464568,0
LTE,310,260,33537,18378559,-1,-86.6072,30.7605,1000,11,1,1777894644,1777935242,0
LTE,310,260,32771,161156108,0,-88.4675,34.2602,1000,1,1,1777950539,1777950539,0
LTE,310,410,15510,57409545,0,-87.6864,34.7323,1000,1,1,1777937577,1777937577,0
LTE,310,260,32262,168925965,-1,-85.1175,30.6907,7002,50,1,1777959087,1781134925,0
NR,310,260,8259072,4597190959,-1,-85.1039,30.6845,2386,51,1,1777959097,1782775683,0
