radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
NR,310,260,8327936,6556037121,-1,-81.5982,31.8299,1607,13,1,1773221293,1775168102,0
NR,310,260,8327936,6577008642,-1,-81.5936,31.8391,1000,18,1,1773221318,1774445941,0
NR,310,260,8327936,6556037141,-1,-81.6,31.8251,1058,37,1,1773221370,1775168102,0
LTE,310,260,32531,44461827,-1,-81.605,31.8058,1000,4,1,1773223420,1775325481,0
NR,310,260,8125440,5456990209,-1,-81.0948,34.9604,1000,15,1,1773247328,1774741202,0
LTE,310,410,9884,199565749,-1,-81.1056,34.9335,1000,4,1,1773247719,1773272522,0
LTE,310,410,9859,199656371,-1,-81.0647,34.9154,2377,26,1,1773247849,1775773444,0
NR,310,260,8125440,5456838658,-1,-81.0715,34.9097,1000,1,1,1773248499,1773248499,0
NR,310,260,8125440,5458858297,-1,-81.0592,34.9311,2632,15,1,1773249168,1774741237,0
LTE,310,410,9884,199547286,-1,-81.0748,34.91,1000,16,1,1773249713,1773272524,0
LTE,310,260,31525,88163841,-1,-81.0714,34.9097,1000,1,1,1773251148,1773251148,0
LTE,310,260,31525,89118209,-1,-81.0714,34.9097,1000,1,1,1773251378,1773251378,0
NR,310,260,8125440,5610921985,-1,-81.078,34.9098,1000,7,1,1773252035,1773448149,0
NR,310,260,8125440,5456990210,-1,-81.1092,34.9359,1000,6,1,1773252255,1773272524,0
LTE,310,410,11529,188391105,0,-83.5691,32.8007,1000,1,1,1773171561,1773171561,0
LTE,310,410,12034,187588544,0,-84.9144,33.7253,1000,1,1,1773173443,1773173443,0
LTE,310,260,30497,222089739,0,-83.603,32.6261,1000,1,1,1773174106,1773174106,0
LTE,310,410,12038,187590598,0,-84.9193,34.525,1183,15,1,1773211496,1781830985,0
LTE,310,410,12040,187476752,0,-84.7613,34.2004,1000,7,1,1773212860,1778270109,0
LTE,310,260,30472,179304961,0,-84.0389,33.6869,1000,1,1,1773214165,1773214165,0
LTE,310,410,12039,187220415,0,-84.2157,33.4885,1000,1,1,1773216024,1773216024,0
LTE,310,410,12039,187373839,0,-84.2119,33.4927,1000,1,1,1773216024,1773216024,0
LTE,310,410,12039,187310871,0,-84.2233,33.4978,1101,17,1,1773216046,1779225068,0
LTE,310,410,12040,187584703,0,-84.5352,33.978,1000,2,1,1773219036,1782935948,0
LTE,310,410,12040,187502864,0,-84.6249,34.0837,1000,1,1,1773219708,1773219708,0
LTE,310,410,12040,187502863,0,-84.6569,34.0823,1000,1,1,1773219753,1773219753,0
LTE,310,410,12040,187578129,0,-84.7162,34.0851,1000,1,1,1773219951,1773219951,0
LTE,310,410,12040,187411216,0,-84.7234,34.0867,1000,1,1,1773219970,1773219970,0
LTE,310,410,12038,187440912,0,-84.8592,34.3258,2705,7,1,1773221069,1778270111,0
LTE,310,410,12038,187572248,0,-84.9244,34.4417,1000,1,1,1773221454,1773221454,0
LTE,310,410,12036,187408407,0,-84.9785,34.6611,1000,1,1,1773222243,1773222243,0
LTE,310,410,12036,187436560,0,-85.0052,34.7276,1756,16,1,1773222513,1778270115,0
LTE,310,410,12036,187436559,0,-85.0118,34.7406,1000,2,1,1773222543,1773920821,0
LTE,310,410,12036,187408657,0,-85.0336,34.8063,1000,1,1,1773222730,1773222730,0
LTE,310,260,32537,163651332,0,-83.2487,30.4777,1000,1,1,1773227820,1773227820,0
LTE,310,260,32537,163651341,0,-83.2454,30.4718,1000,1,1,1773230298,1773230298,0
LTE,310,260,32513,31592962,0,-83.104,31.3776,1000,1,1,1773231303,1773231303,0
LTE,310,410,11523,191076616,0,-82.8526,31.2964,1000,1,1,1773232396,1773232396,0
LTE,310,410,11523,190806282,0,-82.8309,31.2883,1000,1,1,1773232680,1773232680,0
LTE,310,410,12288,177254168,0,-85.186,30.7234,1000,1,1,1773234118,1773234118,0
LTE,310,260,32537,163651342,0,-83.2697,30.4692,1000,1,1,1773236801,1773236801,0
LTE,310,260,32531,42907966,-1,-81.5846,31.8367,1019,21,1,1773306480,1775149501,0
NR,310,260,8327936,6536683521,-1,-81.5661,31.8585,1000,9,1,1773308923,1773345242,0
NR,310,260,8327936,6536687927,-1,-81.5745,31.8552,1000,8,1,1773308985,1773345242,0
NR,310,260,8327936,6536687928,-1,-81.5823,31.8518,1000,20,1,1773309036,1774509081,0
NR,310,260,8327936,6556041527,-1,-81.5995,31.8228,1175,21,1,1773309272,1775325481,0
LTE,310,260,30499,222892033,0,-85.2687,35.0462,1000,1,1,1773273572,1773273572,0
LTE,310,410,11528,190545345,0,-81.1959,32.1956,1000,1,1,1773286289,1773286289,0
LTE,310,410,12033,188382656,0,-84.6936,33.8675,1000,1,1,1773295676,1773295676,0
LTE,310,410,12039,187376905,0,-84.1874,33.5248,1000,1,1,1773317049,1773317049,0
LTE,310,260,30479,68896259,0,-84.3726,33.7134,1000,1,1,1773330954,1773330954,0
LTE,310,260,32531,42907926,-1,-81.586,31.8382,1000,16,1,1773372326,1775149501,0
LTE,310,260,32531,44461845,-1,-81.5801,31.8335,1000,21,1,1773375568,1773412983,0
NR,310,260,8327936,6565151031,-1,-81.5938,31.8376,1000,14,1,1773371151,1775325481,0
LTE,310,410,9859,199117427,-1,-80.9643,35.0604,500,36,1,1773410294,1773448145,0
NR,310,260,8125440,5560913941,-1,-80.9714,35.0483,1000,22,1,1773410514,1773448145,0
NR,310,260,8125440,5435236663,-1,-80.9735,35.0479,1000,21,1,1773410554,1773448145,0
LTE,310,410,9859,199564296,-1,-80.9743,35.0476,1139,22,1,1773410554,1779922742,0
NR,310,260,8125440,5435236653,-1,-80.9739,35.0479,1000,13,1,1773411364,1773448145,0
NR,310,260,8125440,5419208705,-1,-80.9714,35.0491,1000,13,1,1773411454,1773448145,0
NR,310,260,8125440,5415768067,-1,-80.9633,35.055,1000,8,1,1773411495,1780487403,0
LTE,310,410,9859,199117375,-1,-80.9596,35.0681,1000,14,1,1773411859,1773434463,0
NR,310,260,8112896,5409792002,-1,-80.9578,35.0764,1000,14,1,1773411899,1773434463,0
NR,310,260,8125440,5493027117,-1,-80.9514,35.0682,1000,6,1,1773424034,1773448145,0
NR,310,260,8125440,5560803351,-1,-80.9634,35.0462,1222,19,1,1773424228,1775674563,0
LTE,310,410,9859,199564467,-1,-80.9743,35.0479,1000,7,1,1773424314,1773448145,0
LTE,310,260,31525,34766613,-1,-80.9751,35.0463,1000,1,1,1773424364,1773424364,0
NR,310,260,8125440,5435236664,-1,-80.9698,35.0332,1000,1,1,1773425560,1773425560,0
LTE,310,410,9859,199118655,-1,-80.9747,35.0243,1000,7,1,1773425690,1773448146,0
NR,310,260,8125440,5422063619,-1,-80.9806,35.0076,1000,13,1,1773425800,1773448146,0
NR,310,260,8125440,5393031171,-1,-80.9802,35.0038,1000,11,1,1773425830,1773448146,0
LTE,310,410,9859,199120931,-1,-80.981,34.9411,1000,10,1,1773426160,1773448148,0
NR,310,260,8125440,5461676343,-1,-80.9886,34.941,1000,18,1,1773426260,1773448148,0
LTE,310,410,9859,199120959,-1,-80.9876,34.941,1000,7,1,1773426270,1773448148,0
LTE,310,410,9859,197385736,-1,-80.9964,34.939,630,25,1,1773426290,1773448148,0
NR,310,260,8125440,5461676335,-1,-80.9988,34.9377,1000,7,1,1773426330,1773448148,0
LTE,310,410,9859,199613961,-1,-81.0037,34.9347,1000,8,1,1773426360,1773448148,0
NR,310,260,8125440,5485289785,-1,-81.0717,34.91,1000,1,1,1773427012,1773427012,0
NR,310,260,8125440,5422158125,-1,-81.0717,34.9099,1000,2,1,1773427132,1773448149,0
NR,310,260,8125440,5458555191,-1,-81.1027,34.9574,1000,23,1,1773427827,1775940407,0
LTE,310,410,11293,186937866,-1,-84.5062,33.6625,1000,10,1,1773424579,1773453182,0
LTE,310,410,11293,187664612,-1,-84.5183,33.6673,1000,11,1,1773424589,1773453182,0
LTE,310,410,11293,188483813,-1,-84.5308,33.6722,1000,11,1,1773424599,1773453182,0
NR,310,260,8125440,5560786968,-1,-81.0032,34.9771,1000,5,1,1773482938,1773505384,0
NR,310,260,8125440,5448081412,-1,-81.0035,34.9772,1000,1,1,1773483150,1773483150,0
LTE,310,260,30493,42880514,-1,-84.0873,34.2621,1084,22,1,1773482118,1773514862,0
LTE,310,260,30493,68711681,-1,-84.0737,34.2968,1000,6,1,1773482288,1773514863,0
LTE,310,260,30493,222311426,-1,-84.0635,34.316,1251,21,1,1773482318,1773514863,0
LTE,310,260,30493,222311427,-1,-84.0593,34.324,1000,6,1,1773482408,1773514863,0
LTE,310,260,30493,222311425,-1,-84.0566,34.331,669,25,1,1773482418,1773514863,0
LTE,310,260,30493,179303682,-1,-84.0374,34.3614,3130,17,1,1773482538,1773514864,0
LTE,310,260,30493,223339523,-1,-84.0524,34.3431,1000,18,1,1773482548,1773514863,0
LTE,310,260,30493,223339521,-1,-84.0387,34.3624,2415,33,1,1773482618,1773514864,0
LTE,310,260,30493,179303681,-1,-84.0232,34.385,680,31,1,1773483068,1773525245,0
LTE,310,260,30493,44209667,-1,-84.0165,34.395,1000,22,1,1773483108,1773525246,0
LTE,310,260,30493,44209666,-1,-84.0025,34.4052,1000,21,1,1773483238,1773525245,0
LTE,310,260,30493,44209665,-1,-83.996,34.4105,807,27,1,1773483248,1773525245,0
LTE,310,260,30507,72192258,-1,-83.9923,34.4191,1065,45,1,1773483288,1773525245,0
LTE,310,260,30507,72192259,-1,-83.9891,34.439,1650,22,1,1773483328,1773525245,0
LTE,310,260,30493,223429890,-1,-83.9892,34.441,1558,42,1,1773483348,1773525245,0
LTE,310,260,30493,222694915,-1,-83.9766,34.457,1744,50,1,1773483458,1773525244,0
LTE,310,260,30493,223360514,-1,-83.978,34.476,1000,21,1,1773483698,1773525244,0
LTE,310,260,30493,223360513,-1,-83.9729,34.4965,2811,50,1,1773483778,1773525244,0
LTE,310,260,30493,53528066,-1,-83.971,34.5056,1000,16,1,1773483868,1773525244,0
LTE,310,260,30493,53528086,-1,-83.975,34.5111,662,26,1,1773483908,1773525243,0
LTE,310,260,30493,43930626,-1,-83.9774,34.5264,506,34,1,1773483998,1773525243,0
LTE,310,260,30493,53528065,-1,-83.9829,34.5304,1000,8,1,1773484058,1773514866,0
LTE,310,260,30493,43930627,-1,-83.9811,34.5358,1011,29,1,1773484088,1773525243,0
NR,310,260,8125440,5585457463,-1,-81.0407,34.893,1152,21,1,1773493358,1773535507,0
LTE,310,410,9858,199555265,-1,-81.036,34.8057,1000,6,1,1773493878,1773517206,0
LTE,310,410,9858,199555244,-1,-81.0358,34.7466,1633,50,1,1773494008,1773517207,0
LTE,310,260,31525,18939137,-1,-81.018,34.6021,1000,6,1,1773494558,1773517209,0
NR,310,260,8115712,5395816449,-1,-80.9973,34.3611,1000,6,1,1773495328,1773517212,0
NR,310,260,8115712,5491470339,-1,-81.0353,34.2696,4132,12,1,1773495578,1773535447,0
NR,310,260,8115712,5408694274,-1,-80.9646,34.1596,1000,6,1,1773496028,1773517216,0
NR,310,260,8115712,5493182465,-1,-80.9647,34.1547,1000,13,1,1773496038,1775773456,0
NR,310,260,8115712,5493182467,-1,-80.9889,34.1358,3484,15,1,1773496058,1775940390,0
LTE,310,410,10508,22887190,-1,-80.9485,34.0879,1036,21,1,1773496238,1775773457,0
LTE,310,410,10508,22762006,-1,-80.9643,34.0816,1060,36,1,1773496268,1773517217,0
NR,310,260,8115712,5461631289,-1,-80.9704,34.0736,1000,11,1,1773496328,1773517217,0
LTE,310,410,10508,22762008,-1,-80.9742,34.0708,1000,16,1,1773496338,1773517217,0
NR,310,260,8115712,5470110007,-1,-80.9797,34.0676,1000,19,1,1773496348,1773517217,0
LTE,310,410,10508,22892310,-1,-80.9836,34.0652,1000,17,1,1773496368,1773517217,0
LTE,310,410,10508,22892312,-1,-80.9853,34.0643,1000,6,1,1773496388,1773517217,0
NR,310,260,8115712,5470110008,-1,-80.9886,34.06,1000,16,1,1773496398,1773517217,0
LTE,310,410,10508,22478358,-1,-80.9997,34.0513,1546,47,1,1773496408,1773517217,0
LTE,310,410,10508,22892311,-1,-80.9902,34.0576,1000,6,1,1773496418,1773517217,0
NR,310,260,8115712,5498302777,-1,-80.9953,34.0525,1000,21,1,1773496428,1773517217,0
NR,310,260,8115712,5560418326,-1,-81.0026,34.0494,1000,6,1,1773496468,1773517217,0
NR,310,260,8115712,5561249815,-1,-81.0059,34.0484,1000,6,1,1773496478,1773517217,0
NR,310,260,8115712,5480345903,-1,-81.0117,34.0453,1000,16,1,1773496488,1773517218,0
LTE,310,410,10508,22478360,-1,-81.0223,34.0375,1146,41,1,1773496508,1773517218,0
NR,310,260,8115712,5485429037,-1,-81.0188,34.0394,1000,16,1,1773496518,1773517218,0
NR,310,260,8115712,5485429038,-1,-81.0256,34.035,1000,16,1,1773496548,1773517218,0
NR,310,260,8115712,5560475670,-1,-81.0309,34.0332,1000,6,1,1773496578,1773517218,0
NR,310,260,8115712,5519175701,-1,-81.0354,34.0355,1000,10,1,1773496588,1774741219,0
LTE,310,410,10508,22503703,-1,-81.0365,34.0271,714,29,1,1773496588,1773517218,0
NR,310,260,8115712,5480321325,-1,-81.0398,34.0338,1000,21,1,1773496598,1774741220,0
NR,310,260,8115712,5480321326,-1,-81.0413,34.0242,1000,21,1,1773496618,1774741220,0
NR,310,260,8115712,5493023022,-1,-81.0362,34.019,1000,13,1,1773496658,1773517218,0
LTE,310,410,10508,22894360,-1,-81.0364,34.0195,1000,9,1,1773496668,1773517218,0
NR,310,260,8115712,5446594862,-1,-81.0354,34.0173,1000,5,1,1773496698,1773517218,0
LTE,310,410,10508,23014678,-1,-81.0356,34.011,1000,17,1,1773496728,1773517218,0
NR,310,260,8115712,5523472685,-1,-81.0361,34.0124,1000,12,1,1773496768,1773517218,0
NR,310,260,8115712,5523472687,-1,-81.0418,34.0137,663,32,1,1773496798,1774741220,0
NR,310,260,8115712,5411090736,-1,-81.0355,34.0093,1000,3,1,1773496878,1773517218,0
NR,310,260,8115712,5523472686,-1,-81.0348,34.0075,1000,8,1,1773496888,1773517218,0
NR,310,260,8115712,5535727920,-1,-81.0346,34.0057,1000,5,1,1773496928,1773517218,0
NR,310,260,8327936,6577013048,-1,-81.5946,31.8394,1000,6,1,1773480034,1775149501,0
NR,310,260,8327936,6536683522,-1,-81.5906,31.8361,1000,5,1,1773482344,1774445941,0
LTE,310,260,30493,43930645,-1,-83.9773,34.5463,1000,15,1,1773495364,1773525182,0
LTE,310,260,30493,43930635,-1,-83.9735,34.548,1000,3,1,1773495414,1773525182,0
LTE,310,260,30493,43930625,-1,-83.9727,34.5446,1672,51,1,1773495434,1773525243,0
LTE,310,260,30493,222693378,-1,-83.9684,34.5743,1334,43,1,1773495544,1773525242,0
LTE,310,260,30507,53726465,-1,-83.9743,34.5886,1431,26,1,1773495614,1773525242,0
LTE,310,260,30493,222693398,-1,-83.9758,34.5936,1000,6,1,1773495744,1773525242,0
LTE,310,260,30507,53726485,-1,-83.9758,34.5929,1000,10,1,1773495764,1773525242,0
LTE,310,260,30507,53726475,-1,-83.9789,34.5944,1000,5,1,1773496345,1773525242,0
LTE,310,260,30493,53528085,-1,-83.9735,34.5917,1000,4,1,1773504072,1773525242,0
LTE,310,260,30493,222694913,-1,-83.9755,34.5221,1000,4,1,1773504632,1773525243,0
NR,310,260,8115712,5523472696,-1,-81.037,34.0092,1000,18,1,1773509458,1774741221,0
LTE,310,410,10508,23014664,-1,-81.04,34.0157,1101,37,1,1773509458,1774741220,0
NR,310,260,8115712,4502151479,-1,-81.0358,34.0069,1000,6,1,1773509537,1774741220,0
NR,310,260,8115712,5523472695,-1,-81.0379,34.011,1000,8,1,1773509697,1774741220,0
NR,310,260,8115712,5523472697,-1,-81.0405,34.0172,1000,14,1,1773509727,1774741221,0
NR,310,260,8115712,5480321336,-1,-81.0422,34.0272,561,31,1,1773509817,1774741221,0
LTE,310,410,10508,22503689,-1,-81.0423,34.0276,800,38,1,1773509817,1774741220,0
NR,310,260,8115712,5480321335,-1,-81.0405,34.0377,699,43,1,1773509887,1774741221,0
LTE,310,410,10508,22503688,-1,-81.0406,34.0381,658,35,1,1773509907,1774741221,0
NR,310,260,8115712,5461250360,-1,-81.0332,34.0462,1000,14,1,1773510007,1774741221,0
NR,310,260,8115712,5461250361,-1,-81.0297,34.0506,1000,10,1,1773510117,1774741221,0
NR,310,260,8115712,5461250359,-1,-81.0273,34.0556,1000,15,1,1773510127,1774741221,0
NR,310,260,8115712,5532569912,-1,-81.0212,34.0675,1000,21,1,1773510177,1775940388,0
NR,310,260,8115712,5532569913,-1,-81.0227,34.0768,1000,8,1,1773510237,1773535443,0
LTE,310,410,10508,22736136,-1,-81.0248,34.1085,1901,39,1,1773510247,1775940390,0
NR,310,260,8115712,4548550678,-1,-81.0289,34.1183,4266,18,1,1773510267,1774741223,0
NR,310,260,8115712,5601079318,-1,-81.0252,34.0894,1567,41,1,1773510277,1774741222,0
NR,310,260,8115712,5600788792,-1,-81.0255,34.1058,1000,6,1,1773510377,1773535444,0
NR,310,260,8115712,5600788793,-1,-81.0268,34.1168,1000,20,1,1773510397,1773535444,0
NR,310,260,8115712,5601079319,-1,-81.0294,34.1258,1000,11,1,1773510467,1773535444,0
NR,310,260,8115712,4548550698,-1,-81.0318,34.1328,1000,21,1,1773510487,1773535444,0
NR,310,260,8115712,4548550697,-1,-81.0404,34.1492,1463,29,1,1773510527,1773535445,0
LTE,310,410,10500,21025289,-1,-81.0407,34.1692,3584,28,1,1773510547,1775940391,0
NR,310,260,8115712,4548550677,-1,-81.0396,34.1469,1368,50,1,1773510637,1774741223,0
NR,310,260,8115712,5560590359,-1,-81.0415,34.1708,1000,17,1,1773510657,1774741223,0
NR,310,260,8115712,5480349699,-1,-81.042,34.1734,2008,27,1,1773510677,1775940391,0
LTE,310,410,10500,21025290,-1,-81.0516,34.1899,1478,25,1,1773510737,1775940391,0
LTE,310,260,31524,84860939,-1,-81.0537,34.1899,1000,6,1,1773510767,1773535445,0
LTE,310,260,31524,88382741,-1,-81.0542,34.1903,1000,12,1,1773510777,1774741224,0
NR,310,260,8115712,4547764227,-1,-81.0633,34.2027,1345,50,1,1773510787,1775940392,0
LTE,310,410,10529,22881289,-1,-81.0584,34.1934,1000,6,1,1773510787,1773535446,0
LTE,310,410,10529,21455369,-1,-81.061,34.1969,1000,11,1,1773510797,1773535446,0
NR,310,260,8115712,4547764247,-1,-81.0665,34.2149,1469,50,1,1773510817,1775940392,0
LTE,310,410,10529,21027850,-1,-81.0723,34.2574,2031,50,1,1773510817,1775940392,0
LTE,310,410,10500,21278729,-1,-81.0647,34.2094,2139,42,1,1773510827,1775940392,0
NR,310,260,8115712,4547764246,-1,-81.0692,34.2256,1000,10,1,1773510907,1775940392,0
NR,310,260,8115712,4547764245,-1,-81.0731,34.2382,1270,50,1,1773510917,1775940392,0
LTE,310,410,10500,21278728,-1,-81.0729,34.2409,1565,50,1,1773510917,1775940392,0
LTE,310,410,10529,21027863,-1,-81.0722,34.2602,1207,21,1,1773511017,1774741216,0
LTE,310,260,31524,18966792,-1,-81.0756,34.2706,2031,22,1,1773511017,1774741225,0
NR,310,260,8115712,5614440450,-1,-81.0739,34.2694,2261,27,1,1773511047,1775940393,0
NR,310,260,8115712,5614440470,-1,-81.0723,34.269,1000,19,1,1773511077,1775940393,0
LTE,310,260,31524,18966806,-1,-81.0755,34.2745,2356,26,1,1773511097,1775940393,0
LTE,310,410,10529,21027862,-1,-81.0832,34.3075,3252,47,1,1773511117,1773535448,0
LTE,310,260,31524,18966807,-1,-81.0839,34.3,916,38,1,1773511207,1775940393,0
NR,310,260,8115712,5614440451,-1,-81.0843,34.3155,1069,50,1,1773511227,1775940394,0
NR,310,260,8115712,5614440471,-1,-81.0841,34.3121,1624,26,1,1773511247,1775940393,0
NR,310,260,8115712,5422067714,-1,-81.0824,34.3268,1000,17,1,1773511307,1774741226,0
NR,310,260,8115712,5517025592,-1,-81.0841,34.3351,841,40,1,1773511327,1775940394,0
LTE,310,410,10529,22967477,-1,-81.084,34.3312,1909,27,1,1773511327,1774741215,0
NR,310,260,8115712,5517025593,-1,-81.0938,34.3547,1024,21,1,1773511387,1775940395,0
NR,310,260,8115712,5561188375,-1,-81.0974,34.3592,1000,24,1,1773511497,1775940394,0
NR,310,260,8115712,5517025583,-1,-81.0892,34.3473,1167,50,1,1773511517,1774741226,0
NR,310,260,8115712,5610881025,-1,-81.1176,34.4159,6619,7,1,1773511537,1775940396,0
NR,310,260,8115712,5560483862,-1,-81.1012,34.3761,1334,50,1,1773511547,1775940395,0
NR,310,260,8115712,5422067715,-1,-81.097,34.3589,1000,1,1,1773511647,1773511647,0
NR,310,260,8115712,5560483882,-1,-81.1008,34.3733,2282,24,1,1773511757,1774741227,0
LTE,310,410,10529,22967475,-1,-81.1013,34.3734,5032,50,1,1773511757,1774741214,0
NR,310,260,8115712,5519089966,-1,-81.1014,34.3814,2179,22,1,1773511787,1775940395,0
NR,310,260,8115712,5519089976,-1,-81.1014,34.3802,1981,40,1,1773511847,1775940395,0
LTE,310,410,10529,21035543,-1,-81.1036,34.4029,1529,21,1,1773511907,1773535450,0
NR,310,260,8115712,5519089977,-1,-81.1083,34.4117,1791,21,1,1773511957,1775940396,0
NR,310,260,8115712,5519089975,-1,-81.102,34.4038,1000,7,1,1773511977,1773535449,0
NR,310,260,8115712,5560483883,-1,-81.1157,34.4209,1994,26,1,1773512017,1775940396,0
NR,310,260,8115712,5519089967,-1,-81.1082,34.4117,1600,27,1,1773512037,1775940396,0
NR,310,260,8115712,5408686083,-1,-81.1231,34.4357,2511,25,1,1773512097,1775940396,0
NR,310,260,8115712,5560483863,-1,-81.1122,34.4174,2228,42,1,1773512117,1775940396,0
NR,310,260,8115712,4525162497,-1,-81.1229,34.4453,2020,42,1,1773512147,1775940396,0
NR,310,260,8125440,4433379330,-1,-81.1359,34.4875,5879,50,1,1773512167,1775940397,0
LTE,310,410,10529,21035535,-1,-81.1196,34.4367,2488,21,1,1773512217,1775940396,0
LTE,310,260,31524,108786966,-1,-81.1229,34.4476,1695,28,1,1773512227,1775940396,0
LTE,310,410,10529,21150735,-1,-81.1201,34.4603,1000,17,1,1773512237,1774741212,0
NR,310,260,8125440,4442947606,-1,-81.1638,34.5218,2028,50,1,1773512247,1775940398,0
NR,310,260,8115712,5609046017,-1,-81.1186,34.4449,2500,12,1,1773512257,1775940396,0
NR,310,260,8115712,5470011395,-1,-81.1198,34.4631,1000,14,1,1773512267,1775940396,0
LTE,310,410,10529,21148341,-1,-81.1184,34.4687,1000,6,1,1773512267,1773535451,0
LTE,310,410,10529,21765129,-1,-81.162,34.52,1512,50,1,1773512277,1775940398,0
LTE,310,410,10529,21765136,-1,-81.1228,34.4718,2191,31,1,1773512287,1775940397,0
NR,310,260,8125440,4442947626,-1,-81.1326,34.482,1000,12,1,1773512317,1773535451,0
NR,310,260,8125440,4442947605,-1,-81.1723,34.5639,5684,40,1,1773512577,1775940399,0
LTE,310,410,10529,21765130,-1,-81.1714,34.5371,1629,21,1,1773512577,1775940398,0
LTE,310,410,10529,21765142,-1,-81.1717,34.5412,4528,50,1,1773512707,1774741211,0
NR,310,260,8125440,4433379329,-1,-81.1785,34.6085,2178,28,1,1773512727,1775940399,0
LTE,310,260,31524,108786965,-1,-81.1832,34.6227,5183,24,1,1773512737,1775940399,0
LTE,310,260,31524,84747777,-1,-81.1719,34.5479,5958,50,1,1773512747,1774741211,0
LTE,310,260,31524,84747787,-1,-81.1738,34.5779,4458,26,1,1773512847,1775940399,0
LTE,310,410,9858,199466434,-1,-81.1835,34.6245,794,26,1,1773512887,1773535501,0
NR,310,260,8125440,5413769218,-1,-81.1845,34.63,1389,48,1,1773512917,1775940399,0
LTE,310,410,9858,197628944,-1,-81.2547,34.6425,6404,26,1,1773512947,1775433249,0
LTE,310,410,9858,199677961,-1,-81.2071,34.6801,2970,45,1,1773512998,1775940401,0
NR,310,260,8125440,5408759810,-1,-81.2018,34.6702,2488,15,1,1773513007,1775940401,0
NR,310,260,8125440,4547706882,-1,-81.1933,34.6516,1571,37,1,1773513028,1775940400,0
NR,310,260,8125440,4547706902,-1,-81.1909,34.6699,1252,50,1,1773513047,1775940400,0
LTE,310,410,9858,197514250,-1,-81.1955,34.6866,1392,50,1,1773513087,1775940401,0
LTE,310,410,9858,197514249,-1,-81.1901,34.6769,1423,50,1,1773513107,1775940400,0
NR,310,260,8125440,4547706903,-1,-81.1932,34.6855,1099,24,1,1773513117,1775940400,0
LTE,310,410,9858,197514248,-1,-81.1859,34.7157,2281,25,1,1773513257,1773535503,0
NR,310,260,8125440,5466427704,-1,-81.1909,34.711,832,35,1,1773513317,1774741233,0
LTE,310,410,9858,199466249,-1,-81.1838,34.6262,1127,21,1,1773513338,1775940399,0
NR,310,260,8125440,5466427703,-1,-81.1864,34.7269,1227,34,1,1773513387,1773535503,0
LTE,310,410,9858,199466248,-1,-81.1813,34.7311,1397,41,1,1773513428,1773535503,0
NR,310,260,8125440,5621571607,-1,-81.1693,34.7395,1000,19,1,1773513498,1774741233,0
NR,310,260,8125440,5413769217,-1,-81.1577,34.7466,1809,45,1,1773513507,1774741234,0
LTE,310,410,9858,197418412,-1,-81.1601,34.745,1269,19,1,1773513528,1773535504,0
NR,310,260,8125440,5621571587,-1,-81.1455,34.7561,1897,25,1,1773513567,1774741234,0
LTE,310,410,9858,197251009,-1,-81.1587,34.7461,574,27,1,1773513578,1774741234,0
LTE,310,410,9858,199466433,-1,-81.1487,34.7522,1000,22,1,1773513598,1774741234,0
LTE,310,410,9858,197418389,-1,-81.1467,34.7533,1000,11,1,1773513617,1773535504,0
LTE,310,410,9858,199220746,-1,-81.1296,34.7865,1254,48,1,1773513638,1774741235,0
LTE,310,260,31525,224793367,-1,-81.1403,34.7623,1000,6,1,1773513668,1773535504,0
LTE,310,260,31525,89118231,-1,-81.1295,34.7842,3187,30,1,1773513678,1774741235,0
NR,310,260,8125440,5610921987,-1,-81.1067,34.8213,3236,50,1,1773513708,1774741235,0
LTE,310,260,31525,155049986,-1,-81.1246,34.7953,1000,12,1,1773513797,1774741235,0
LTE,310,410,9858,199220744,-1,-81.1092,34.8188,2346,50,1,1773513837,1774741235,0
LTE,310,260,31525,89118221,-1,-81.1202,34.8025,1000,6,1,1773513858,1773535505,0
LTE,310,260,31525,88163853,-1,-81.1191,34.8045,1000,6,1,1773513868,1773535505,0
NR,310,260,8125440,5408743426,-1,-81.1063,34.8237,1853,22,1,1773513898,1773535506,0
LTE,310,260,31525,34749462,-1,-81.1129,34.8136,1000,4,1,1773513918,1773535505,0
NR,310,260,8125440,5562871811,-1,-81.1075,34.8219,1469,8,1,1773514018,1774741235,0
LTE,310,260,31525,19065858,-1,-81.0927,34.8497,1000,21,1,1773514028,1774741236,0
LTE,310,260,31525,19065857,-1,-81.0747,34.8614,1451,36,1,1773514138,1774741236,0
NR,310,260,8125440,5408743425,-1,-81.0708,34.8629,1000,12,1,1773514177,1774741236,0
LTE,310,260,31525,89118220,-1,-81.0606,34.8707,1000,9,1,1773514268,1773535507,0
NR,310,260,8125440,5585457465,-1,-81.0534,34.8789,916,35,1,1773514288,1773535507,0
NR,310,260,8125440,5485289784,-1,-81.0339,34.8971,1000,11,1,1773514488,1773535507,0
LTE,310,260,31523,18790152,0,-83.0874,34.6599,1000,1,1,1773349669,1773349669,0
LTE,310,260,31523,18979361,0,-82.6948,34.7867,1000,1,1,1773352151,1773352151,0
LTE,310,410,12036,187618783,0,-84.9599,34.7175,1000,1,1,1773365502,1773365502,0
LTE,310,410,12035,187620293,0,-84.7789,33.9039,1000,1,1,1773381920,1773381920,0
LTE,310,410,12033,187478726,0,-84.6847,33.8403,1000,1,1,1773383164,1773383164,0
