radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,311,480,37124,114102542,-1,-82.224,29.3606,2544,50,1,1771488950,1771586832,0
LTE,311,480,37124,114102562,-1,-82.2152,29.3334,1436,41,1,1771489070,1771586832,0
LTE,311,480,37124,37211662,-1,-82.208,29.3088,1171,21,1,1771489150,1771586832,0
LTE,311,480,37124,37211682,-1,-82.202,29.2913,901,26,1,1771489220,1771586832,0
LTE,311,480,37130,114143246,-1,-82.301,28.8398,2389,27,1,1771494150,1771586839,0
LTE,311,480,37130,114144034,-1,-82.2547,28.8497,3737,50,1,1771494270,1771586840,0
LTE,311,480,37130,37373966,-1,-82.2868,28.8424,1000,11,1,1771494280,1771586839,0
LTE,311,480,37130,114144024,-1,-82.1747,28.8586,5162,21,1,1771494510,1771586913,0
LTE,311,480,37124,37316379,-1,-82.0828,28.8516,1604,50,1,1771495310,1771586884,0
LTE,311,480,37124,37313317,-1,-82.0647,28.8435,1000,11,1,1771495450,1771586884,0
LTE,311,480,37124,114014508,-1,-82.0345,28.8304,1000,16,1,1771495540,1771586884,0
LTE,311,480,37124,114014478,-1,-82.0285,28.8271,1000,6,1,1771495570,1771586884,0
LTE,311,480,37124,114014488,-1,-82.0222,28.8214,1000,21,1,1771495581,1771586884,0
LTE,311,480,37124,37214225,-1,-82.0027,28.803,1000,21,1,1771495661,1771586885,0
LTE,311,480,37124,113954062,-1,-81.9666,28.7779,1000,11,1,1771495801,1771586885,0
LTE,311,480,37124,114116888,-1,-81.9623,28.7755,1000,5,1,1771495820,1771586885,0
LTE,311,480,37124,113954082,-1,-81.9577,28.7727,1000,11,1,1771495830,1771586885,0
LTE,311,480,37124,113954072,-1,-81.9141,28.7318,5893,36,1,1771495851,1771586918,0
LTE,311,480,37124,37154328,-1,-81.9435,28.7597,1000,6,1,1771495901,1771586885,0
LTE,311,480,37124,37167136,-1,-81.7871,28.6409,1045,21,1,1771496471,1771586888,0
LTE,311,480,37124,37167116,-1,-81.7542,28.6234,2703,37,1,1771496530,1771586888,0
LTE,311,480,37124,113931296,-1,-81.7189,28.5603,1577,13,1,1771497041,1771586889,0
LTE,311,480,37124,37336065,-1,-81.7222,28.5537,1000,4,1,1771497331,1771586889,0
LTE,311,480,37124,37131267,-1,-81.7071,28.5527,1000,3,1,1771498231,1771586889,0
LTE,311,480,37124,37368588,-1,-81.7069,28.5484,1000,10,1,1771498261,1771586889,0
LTE,311,480,37124,37365772,-1,-81.6929,28.5465,735,28,1,1771498451,1771586889,0
LTE,311,480,37124,37132556,-1,-81.6795,28.5464,1000,21,1,1771498551,1771586889,0
LTE,311,480,37124,37132812,-1,-81.6672,28.5463,1000,20,1,1771498631,1771586890,0
LTE,311,480,38656,115682070,-1,-81.6485,28.5462,1000,14,1,1771498751,1771586890,0
LTE,311,480,38656,38698252,-1,-81.5084,28.5211,1054,21,1,1771499191,1771586891,0
LTE,311,480,38656,38698262,-1,-81.4869,28.5053,1948,50,1,1771499291,1771586891,0
LTE,311,480,38656,38868000,-1,-81.4698,28.496,1000,11,1,1771499401,1771586891,0
LTE,311,480,38656,38698016,-1,-81.4588,28.4888,1055,27,1,1771499421,1771586892,0
LTE,311,480,38656,38754838,-1,-81.4569,28.4881,1000,6,1,1771499451,1771586892,0
LTE,311,480,38656,38737430,-1,-81.4431,28.4706,1000,6,1,1771499521,1771586892,0
LTE,311,480,38656,115543308,-1,-81.4289,28.4581,1000,17,1,1771499561,1771586892,0
LTE,311,480,38656,115543328,-1,-81.4368,28.4429,3498,18,1,1771499601,1775700088,0
LTE,311,480,38656,115543318,-1,-81.414,28.44,1000,20,1,1771499631,1771586892,0
LTE,311,480,38656,192345632,-1,-81.4034,28.4293,863,26,1,1771499681,1771586892,0
LTE,311,480,38656,192345622,-1,-81.3939,28.4206,1000,11,1,1771499731,1771586892,0
LTE,311,480,38656,115566112,-1,-81.3916,28.4067,1609,22,1,1771499761,1771586893,0
LTE,311,480,38656,38705440,-1,-81.3916,28.4011,1000,21,1,1771499791,1771586893,0
